"ResponseId","HHResponseId","HHCODE","PERCODE","PERNAME","DIARY","DATE","PLANO1","PLACE1","ACTIVITY1","PLOC1","PLOC1_PID","PLOC1_LAT","PLOC1_LNG","PLOC1_APPROX","PLOC1_GEOID","DEP_TIME","MODE","PEOPLE","VEHICLE","PLANO2","PLACE2","ACTIVITY2","PLOC2","PLOC2_PID","PLOC2_LAT","PLOC2_LNG","PLOC2_APPROX","PLOC2_GEOID","ARR_TIME","TRIP_TIME","DIST_D","DIST_W","DIST_B","DIST_T","TIME_D","TIME_W","TIME_B","TIME_T","TEXT_T","DIST","TIME"
"R_2gY6n6Kbr1ehieZ","R_2fwKchkJbHqKLDT",1068,1,"","DIARY12",2019-01-15,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 06:10:00,"Walk","0 (none)",NA,2,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050009001",2019-01-15 06:15:00,5,0.181440388133302,0.181440388133302,0.181440388133302,NA,1.05,3.61666666666667,0.85,NA,"transit_not_in_trek",0.181440388133302,3.61666666666667
"R_2gY6n6Kbr1ehieZ","R_2fwKchkJbHqKLDT",1068,1,"","DIARY12",2019-01-15,2,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050009001",2019-01-15 06:20:00,"Local Bus (CVTD or Aggie Shuttle)","0 (none)",NA,3,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050008003",2019-01-15 06:25:00,5,1.05446691322676,1.05446691322676,1.05446691322676,1.46332915771892,4.28333333333333,20.9166666666667,5.9,17.5333333333333,"",1.46332915771892,17.5333333333333
"R_2gY6n6Kbr1ehieZ","R_2fwKchkJbHqKLDT",1068,1,"","DIARY12",2019-01-15,3,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050008003",2019-01-15 06:30:00,"Local Bus (CVTD or Aggie Shuttle)","0 (none)",NA,4,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-15 06:40:00,10,1.56523403324584,1.24709198282033,1.57579734351388,1.56212717728466,7.26666666666667,28.3,12.5333333333333,7.68333333333333,"",1.56212717728466,7.68333333333333
"R_2gY6n6Kbr1ehieZ","R_2fwKchkJbHqKLDT",1068,1,"","DIARY12",2019-01-15,4,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-15 17:00:00,"Car/Van/Truck/SUV Passenger","1","A non-household (someone else's) vehicle",5,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010022",2019-01-15 17:15:00,15,3.06770957607572,2.14559472679551,2.20400361886582,3.10374910522548,10.9166666666667,39.8,10.8666666666667,20.9,"",3.06770957607572,10.9166666666667
"R_2gY6n6Kbr1ehieZ","R_2fwKchkJbHqKLDT",1068,1,"","DIARY12",2019-01-15,5,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010022",2019-01-15 18:40:00,"Car/Van/Truck/SUV Passenger","1","A non-household (someone else's) vehicle",6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-15 18:50:00,10,0.985494710888412,0.953804780084308,0.969339059890241,NA,4.21666666666667,19.4833333333333,5.63333333333333,NA,"transit_not_in_trek",0.985494710888412,4.21666666666667
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 10:20:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050004012",2019-01-29 10:30:00,10,2.65325499085342,2.62405054481826,2.65325499085342,5.21206156048676,7.76666666666667,52.8666666666667,14.6,32.7833333333333,"",2.65325499085342,7.76666666666667
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,2,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050004012",2019-01-29 10:40:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050006001",2019-01-29 10:45:00,5,0.846307563827249,0.690343394575678,0.843200707866062,NA,2.93333333333333,13.7166666666667,3.9,NA,"transit_not_in_trek",0.846307563827249,2.93333333333333
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,3,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050006001",2019-01-29 10:50:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050006003",2019-01-29 11:00:00,10,1.37882267557464,1.34713274477054,1.34713274477054,1.85541438002068,4.81666666666667,26.1,5.73333333333333,13.5666666666667,"",1.37882267557464,4.81666666666667
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,4,"Other place","Social or entertainment activities (friends/relatives, movie, etc.)","","",NA,NA,FALSE,"490050006003",2019-01-29 11:05:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",5,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-01-29 11:10:00,5,0.689100652191203,0.689100652191203,0.689100652191203,NA,2.85,13.2666666666667,2.88333333333333,NA,"transit_not_in_trek",0.689100652191203,2.85
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,5,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050006002",2019-01-29 11:20:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 11:30:00,10,2.06481647180466,2.06419510061242,2.06481647180466,2.35313270500278,7.1,41.4833333333333,10.9833333333333,25.8,"",2.06481647180466,7.1
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 11:45:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",7,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050011013",2019-01-29 11:55:00,10,2.52773801002147,2.51220373021554,2.71539211007715,2.8893760439036,7.55,48.5666666666667,13.8333333333333,29.8166666666667,"",2.52773801002147,7.55
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,7,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050011013",2019-01-29 13:35:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",8,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050011011",2019-01-29 13:40:00,5,0.770500278374294,0.770500278374294,0.770500278374294,NA,3.13333333333333,15.1333333333333,4.75,NA,"transit_not_in_trek",0.770500278374294,3.13333333333333
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,8,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050011011",2019-01-29 14:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",9,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 14:10:00,10,1.8740555157878,1.7858208064901,2.01572814761791,2.90491032370954,6.36666666666667,35.9166666666667,10.9666666666667,24.8666666666667,"",1.8740555157878,6.36666666666667
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,9,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 14:40:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",10,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050004012",2019-01-29 14:50:00,10,2.43701781595482,2.3500258490416,2.43701781595482,2.3966286884594,7.3,48.85,14.2166666666667,38.9,"",2.43701781595482,7.3
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,10,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050004012",2019-01-29 15:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",11,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050004012",2019-01-29 15:05:00,5,0.457329197486678,0.457329197486678,0.457329197486678,NA,0.966666666666667,8.45,1.68333333333333,NA,"transit_not_in_trek",0.457329197486678,0.966666666666667
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,11,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050004012",2019-01-29 15:25:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",12,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 15:35:00,10,2.65325499085342,2.62405054481826,2.65325499085342,5.82349081364829,7.91666666666667,52.5,13.7666666666667,32.9333333333333,"",2.65325499085342,7.91666666666667
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,12,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 17:00:00,"Car/Van/Truck/SUV Passenger","1","A non-household (someone else's) vehicle",13,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010022",2019-01-29 17:10:00,10,0.985494710888412,0.953804780084308,0.961882605583393,1.48010617990933,4.43333333333333,18.5666666666667,4.9,13.8166666666667,"",0.985494710888412,4.43333333333333
"R_2YsIGuvyAe7LAhI","R_2fwKchkJbHqKLDT",1068,1,"","DIARY3",2019-01-29,13,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010022",2019-01-29 20:00:00,"Car/Van/Truck/SUV Passenger","1","A non-household (someone else's) vehicle",14,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-29 20:10:00,10,0.985494710888412,0.953804780084308,0.969339059890241,NA,4.21666666666667,19.4833333333333,5.63333333333333,NA,"transit_not_in_trek",0.985494710888412,4.21666666666667
"R_3EuRbnaO1TTjDLl","R_2fwKchkJbHqKLDT",1068,1,"","DIARY4",2019-01-30,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-30 06:10:00,"Walk","0 (none)",NA,2,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050009001",2019-01-30 06:15:00,5,0.178954903364352,0.178954903364352,0.178954903364352,NA,1.03333333333333,3.56666666666667,0.833333333333333,NA,"transit_not_in_trek",0.178954903364352,3.56666666666667
"R_3EuRbnaO1TTjDLl","R_2fwKchkJbHqKLDT",1068,1,"","DIARY4",2019-01-30,2,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050009001",2019-01-30 06:15:00,"Local Bus (CVTD or Aggie Shuttle)","0 (none)",NA,3,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050008003",2019-01-30 06:25:00,10,1.0569523979957,1.0569523979957,1.0569523979957,NA,4.3,20.9666666666667,5.91666666666667,NA,"transit_not_in_trek",NA,NA
"R_3EuRbnaO1TTjDLl","R_2fwKchkJbHqKLDT",1068,1,"","DIARY4",2019-01-30,3,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050008003",2019-01-30 06:30:00,"Local Bus (CVTD or Aggie Shuttle)","0 (none)",NA,4,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-30 06:40:00,10,1.56523403324584,1.24709198282033,1.57579734351388,1.55218523820886,7.26666666666667,28.3,12.5333333333333,7.68333333333333,"",1.55218523820886,7.68333333333333
"R_3EuRbnaO1TTjDLl","R_2fwKchkJbHqKLDT",1068,1,"","DIARY4",2019-01-30,4,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-30 16:20:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",5,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050010021",2019-01-30 16:30:00,10,2.90180346774835,1.99646564065855,2.05425316153663,2.95462001908852,9.81666666666667,37.0333333333333,10.3333333333333,18.1333333333333,"",2.90180346774835,9.81666666666667
"R_3EuRbnaO1TTjDLl","R_2fwKchkJbHqKLDT",1068,1,"","DIARY4",2019-01-30,5,"Other place","Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","",NA,NA,FALSE,"490050010021",2019-01-30 17:55:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-30 18:00:00,5,0.835122882366977,0.825180943291179,0.835122882366977,1.11971088841168,3.5,16.7,4.96666666666667,14.3833333333333,"",0.835122882366977,3.5
"R_3EuRbnaO1TTjDLl","R_2fwKchkJbHqKLDT",1068,1,"","DIARY4",2019-01-30,6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-30 18:30:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",7,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050008003",2019-01-30 18:40:00,10,1.3663952517299,1.18681897717331,1.34216177523264,2.35748230334845,5.48333333333333,23.5833333333333,7.2,19.75,"",1.3663952517299,5.48333333333333
"R_3EuRbnaO1TTjDLl","R_2fwKchkJbHqKLDT",1068,1,"","DIARY4",2019-01-30,7,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050008003",2019-01-30 18:55:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",8,"Other place","Drop off or pick up passenger(s)","","",NA,NA,FALSE,"490050007022",2019-01-30 19:00:00,5,1.62550703889287,1.36390976696095,1.7659369283385,1.79203451841247,5.58333333333333,30.3666666666667,13.4333333333333,12.7166666666667,"",1.62550703889287,5.58333333333333
"R_3EuRbnaO1TTjDLl","R_2fwKchkJbHqKLDT",1068,1,"","DIARY4",2019-01-30,8,"Other place","Drop off or pick up passenger(s)","","",NA,NA,FALSE,"490050007022",2019-01-30 19:10:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",9,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-30 19:15:00,5,1.73735385349559,1.38876461465044,1.54597152628649,1.64663365942893,5.35,27.5,7.86666666666667,19.1666666666667,"",1.73735385349559,5.35
"R_UQKtRps85bjvI6B","R_2fwKchkJbHqKLDT",1068,1,"","DIARY5",2019-02-21,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-02-21 06:10:00,"Walk","0 (none)",NA,2,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050009001",2019-02-21 06:15:00,5,0.178954903364352,0.178954903364352,0.178954903364352,NA,1.03333333333333,3.56666666666667,0.833333333333333,NA,"transit_not_in_trek",0.178954903364352,3.56666666666667
"R_UQKtRps85bjvI6B","R_2fwKchkJbHqKLDT",1068,1,"","DIARY5",2019-02-21,2,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050009001",2019-02-21 06:15:00,"Local Bus (CVTD or Aggie Shuttle)","0 (none)",NA,3,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050008003",2019-02-21 06:25:00,10,1.12219637318063,1.10044838145232,1.22223713513084,1.98093136085262,3.63333333333333,21.7833333333333,6.75,12.65,"",1.98093136085262,12.65
"R_UQKtRps85bjvI6B","R_2fwKchkJbHqKLDT",1068,1,"","DIARY5",2019-02-21,3,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050008003",2019-02-21 06:30:00,"Local Bus (CVTD or Aggie Shuttle)","0 (none)",NA,4,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-02-21 06:40:00,10,1.54224329913306,1.22472261989979,1.5528066094011,2.36245327288634,6.35,27.8666666666667,12.45,11.75,"",2.36245327288634,11.75
"R_UQKtRps85bjvI6B","R_2fwKchkJbHqKLDT",1068,1,"","DIARY5",2019-02-21,4,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-02-21 17:10:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",5,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010022",2019-02-21 17:25:00,15,2.57682633420822,2.14559472679551,2.20400361886582,3.10374910522548,10.75,39.8,10.8666666666667,20.9,"",2.57682633420822,10.75
"R_UQKtRps85bjvI6B","R_2fwKchkJbHqKLDT",1068,1,"","DIARY5",2019-02-21,5,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010022",2019-02-21 18:40:00,"Car/Van/Truck/SUV Passenger","1","A non-household (someone else's) vehicle",6,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-02-21 18:45:00,5,0.985494710888412,0.953804780084308,0.969339059890241,NA,4.21666666666667,19.4833333333333,5.63333333333333,NA,"transit_not_in_trek",0.985494710888412,4.21666666666667
"R_2sc09dwLZ2kP8gM","R_2fwKchkJbHqKLDT",1068,1,"","DIARY6",2019-02-22,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-02-22 06:10:00,"Walk","0 (none)",NA,2,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050009001",2019-02-22 06:15:00,5,0.178954903364352,0.178954903364352,0.178954903364352,NA,1.03333333333333,3.56666666666667,0.833333333333333,NA,"transit_not_in_trek",0.178954903364352,3.56666666666667
"R_2sc09dwLZ2kP8gM","R_2fwKchkJbHqKLDT",1068,1,"","DIARY6",2019-02-22,2,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050009001",2019-02-22 06:15:00,"Local Bus (CVTD or Aggie Shuttle)","0 (none)",NA,3,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050008003",2019-02-22 06:25:00,10,1.12219637318063,1.10044838145232,1.22223713513084,1.98093136085262,3.63333333333333,21.7833333333333,6.75,12.65,"",1.98093136085262,12.65
"R_2sc09dwLZ2kP8gM","R_2fwKchkJbHqKLDT",1068,1,"","DIARY6",2019-02-22,3,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050008003",2019-02-22 06:30:00,"Local Bus (CVTD or Aggie Shuttle)","0 (none)",NA,4,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050007022",2019-02-22 06:35:00,5,1.25951940666508,1.27008271693311,1.25951940666508,2.28540324504891,4.3,28.5,11.0333333333333,10.1333333333333,"",2.28540324504891,10.1333333333333
"R_2sc09dwLZ2kP8gM","R_2fwKchkJbHqKLDT",1068,1,"","DIARY6",2019-02-22,4,"Bus stop or parking location (not at your destination)","Change mode","","",NA,NA,FALSE,"490050007022",2019-02-22 06:35:00,"Walk","0 (none)",NA,5,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-02-22 06:40:00,5,0.282723892467987,0.293287202736022,0.293287202736022,NA,2.05,5.85,1.41666666666667,NA,"transit_not_in_trek",0.293287202736022,5.85
"R_2sc09dwLZ2kP8gM","R_2fwKchkJbHqKLDT",1068,1,"","DIARY6",2019-02-22,5,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-02-22 17:05:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",6,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010022",2019-02-22 17:20:00,15,3.08324385588165,2.14559472679551,2.20400361886582,3.10374910522548,10.5,39.8,10.8666666666667,20.9,"",3.08324385588165,10.5
"R_2sc09dwLZ2kP8gM","R_2fwKchkJbHqKLDT",1068,1,"","DIARY6",2019-02-22,6,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050010022",2019-02-22 18:40:00,"Car/Van/Truck/SUV Passenger","1","Primary household vehicle",7,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-02-22 18:45:00,5,0.985494710888412,0.953804780084308,0.969339059890241,NA,4.21666666666667,19.4833333333333,5.63333333333333,NA,"transit_not_in_trek",0.985494710888412,4.21666666666667
"R_1DtHGeufxl402bV","R_2fwKchkJbHqKLDT",1068,2,"","DIARY12",2019-01-14,1,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 09:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 09:05:00,5,1.80321919987274,1.38690050107373,1.78147120814444,2.133788674143,7.41666666666667,31.3166666666667,13.8,24.9166666666667,"",1.80321919987274,7.41666666666667
"R_1DtHGeufxl402bV","R_2fwKchkJbHqKLDT",1068,2,"","DIARY12",2019-01-14,2,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 17:10:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050008003",2019-01-14 17:15:00,5,1.96477570985445,1.29120933746918,1.36701662292213,1.68578004453989,6.5,23.35,5.55,14.1833333333333,"",1.96477570985445,6.5
"R_1DtHGeufxl402bV","R_2fwKchkJbHqKLDT",1068,2,"","DIARY12",2019-01-14,3,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050008003",2019-01-14 17:25:00,"Car/Van/Truck/SUV Driver","1","Primary household vehicle",4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 17:30:00,5,1.14394436490893,1.14394436490893,1.14394436490893,2.44758112622286,4.35,23.1833333333333,6.68333333333333,14.55,"",1.14394436490893,4.35
"R_1DtHGeufxl402bV","R_2fwKchkJbHqKLDT",1068,2,"","DIARY12",2019-01-14,4,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 18:05:00,"Car/Van/Truck/SUV Driver","0 (none)","Other household vehicle (please describe)",5,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-14 18:15:00,10,2.52898075240595,2.39787143084387,2.53395172194385,3.65428398154776,8.4,47.8833333333333,13.0833333333333,26.5,"",2.52898075240595,8.4
"R_1DtHGeufxl402bV","R_2fwKchkJbHqKLDT",1068,2,"","DIARY12",2019-01-14,5,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-14 18:40:00,"Car/Van/Truck/SUV Driver","0 (none)","Other household vehicle (please describe)",6,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-14 18:45:00,5,0.33554044380816,0.334919072615923,0.338647299769347,NA,2.56666666666667,6.43333333333333,1.33333333333333,NA,"transit_not_in_trek",0.33554044380816,2.56666666666667
"R_1DtHGeufxl402bV","R_2fwKchkJbHqKLDT",1068,2,"","DIARY12",2019-01-14,6,"Other place","Shopping (groceries, clothing, convenience store, etc)","","",NA,NA,FALSE,"490050004011",2019-01-14 19:00:00,"Car/Van/Truck/SUV Driver","0 (none)","Other household vehicle (please describe)",7,"Home","Home activities","","",NA,NA,FALSE,"490050009002",2019-01-14 19:10:00,10,2.65760458919908,2.65325499085342,2.65387636204565,4.40614312415493,9.76666666666667,53.2666666666667,13.6833333333333,32.7,"",2.65760458919908,9.76666666666667
"R_sN19UdPSNRuiEAp","R_PGSPuh9ZRjrwQet",1069,1,"","DIARY12",2019-01-14,1,"Home","Home activities","","",NA,NA,FALSE,"490050010022",2019-01-14 07:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 08:45:00,90,3.28146126620536,2.31087946393064,2.86141434025292,3.36721049073411,9.96666666666667,50.3166666666667,20.8333333333333,18.7166666666667,"",3.28146126620536,9.96666666666667
"R_sN19UdPSNRuiEAp","R_PGSPuh9ZRjrwQet",1069,1,"","DIARY12",2019-01-14,2,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 16:30:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Home","Home activities","","",NA,NA,FALSE,"490050010022",2019-01-14 17:00:00,30,3.27897578143641,2.36307464407858,2.37736618150004,3.48713513083592,10.8666666666667,44,11.5833333333333,20.55,"",3.27897578143641,10.8666666666667
"R_2TNX6ZfDLbz58vs","R_BP6F9xXbUT3K8Rb",1070,1,"","DIARY12",2019-01-14,1,"Home","Home activities","","",NA,NA,FALSE,"490050006003",2019-01-14 07:15:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",2,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 07:25:00,10,1.23031496062992,1.21043108247833,1.76966515549193,1.74046070945677,6.16666666666667,27.1833333333333,13,15.5,"",1.23031496062992,6.16666666666667
"R_2TNX6ZfDLbz58vs","R_BP6F9xXbUT3K8Rb",1070,1,"","DIARY12",2019-01-14,2,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 09:25:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",3,"Home","Home activities","","",NA,NA,FALSE,"490050006003",2019-01-14 09:35:00,10,1.23031496062992,1.21043108247833,1.30425813250616,1.87778374294122,6.48333333333333,22.9166666666667,5.6,16.9333333333333,"",1.23031496062992,6.48333333333333
"R_2TNX6ZfDLbz58vs","R_BP6F9xXbUT3K8Rb",1070,1,"","DIARY12",2019-01-14,3,"Home","Home activities","","",NA,NA,FALSE,"490050006003",2019-01-14 09:50:00,"Car/Van/Truck/SUV Driver","0 (none)","Primary household vehicle",4,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 10:00:00,10,1.23031496062992,1.21043108247833,1.76966515549193,1.74046070945677,6.16666666666667,27.1833333333333,13,15.5,"",1.23031496062992,6.16666666666667
"R_2TNX6ZfDLbz58vs","R_BP6F9xXbUT3K8Rb",1070,1,"","DIARY12",2019-01-14,4,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 11:55:00,"Walk","0 (none)",NA,5,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050007022",2019-01-14 12:00:00,5,0.374686828919112,0.398298934224131,0.448008629603118,NA,2.86666666666667,7.58333333333333,1.83333333333333,NA,"transit_not_in_trek",0.398298934224131,7.58333333333333
"R_2TNX6ZfDLbz58vs","R_BP6F9xXbUT3K8Rb",1070,1,"","DIARY12",2019-01-14,5,"Other place","Outdoor or indoor exercise (sports, jogging, bicycling, walking dog, gym, etc.)","","",NA,NA,FALSE,"490050007022",2019-01-14 13:10:00,"Walk","0 (none)",NA,6,"Primary job","Work activities","","",NA,NA,FALSE,"490050007022",2019-01-14 13:20:00,10,0.374686828919112,0.398298934224131,0.448008629603118,NA,2.41666666666667,7.95,2.16666666666667,NA,"transit_not_in_trek",0.398298934224131,7.95
